price,bathrooms,bedrooms,distanceToCoast,LivingArea,longitude,latitude
1550000,2,4,16.4,1340,-122.2862,37.54192
1550000,2,3,16.4,1660,-122.32778,37.573723
1550000,2,2,16.4,1643,-122.296555,37.544765
1550000,4,4,0.3,1932,-122.005714,36.967457
1550000,1,2,0.3,1146,-122.037315,36.971493
1550000,3,3,14.5,2205,-118.052864,33.776093
1550000,1,2,13,880,-118.46093,33.996696
1549500,3,3,14.8,2125,-117.05118,33.009163
1545000,3,4,8.4,2500,-122.40182,37.665897
1541500,3,3,9.1,2203,-117.24128,33.11721
1541063,3,3,10.9,2361,-117.244736,32.88125
1540000,4,3,16.1,2367,-118.04856,33.805283
1540000,1,2,0,1500,-122.490585,37.74558
1540000,2,3,16.4,1650,-122.31717,37.571415
1539000,4,3,29,2933,-118.55323,34.42789
1538000,3,4,10.5,2050,-122.412994,37.618256
1537500,8,8,15.2,3820,-117.9633,33.84083
1537500,8,8,15.2,3820,-117.963295,33.840633
1535000,2,2,0,1200,-118.422226,34.00612
1535000,3,4,10.5,2060,-122.4503,37.618828
1534500,3,4,25,3045,-121.58967,36.99435
1532000,3,4,0,1743,-122.451744,37.75192
1531540,3,4,19.8,2116,-118.14667,33.76278
1530000,2,3,16.4,1658,-118.47253,34.159645
1530000,3,4,15.5,1760,-118.377335,33.849216
1530000,2,2,0,1314,-122.44356,37.765533
1530000,1,2,16.4,1080,-122.312454,37.564877
1530000,3,3,1,2193,-119.76925,34.43983
1528000,1,2,26.2,854,-121.961365,37.338272
1526000,3,5,15.2,2747,-117.72224,33.857807
1526000,2,4,22.2,2016,-118.6528,34.173134
1525000,4,4,78.2,3511,-119.21621,35.39031
1525000,5,10,18.3,4750,-117.91297,33.869408
1525000,4,5,8.2,2860,-118.239174,34.140488
1525000,2,2,19.8,1670,-118.13436,33.762688
1525000,1,3,0,936,-118.43154,34.014946
1525000,4,5,28.9,3979,-117.51611,33.94106
1525000,3,4,13.4,2377,-117.81616,33.829975
1525000,2,4,14.8,2081,-122.17215,37.88717
1525000,3,3,21.4,2156,-118.318695,33.754868
1525000,3,4,0.1,2143,-117.12857,32.959526
1525000,3,4,0.1,1754,-117.075645,32.91841
1525000,3,4,0.1,2646,-117.05886,33.02678
1525000,3,5,0.1,2518,-117.138695,32.954037
1525000,2,3,0,1291,-122.451324,37.75038
1520000,2,2,28.7,1230,-121.95331,37.54048
1520000,2,4,6.7,1681,-119.88421,34.440754
1520000,3,4,19.8,2939,-118.07688,33.813385
1520000,3,3,16,2255,-118.087296,33.79265
1520000,3,4,0.1,1929,-117.06869,32.97781
1519000,2,3,1,1109,-119.71949,34.419033
1515480,6,5,78.2,#N/A,-119.141624,35.322998
1515000,3,3,9.1,1740,-117.276,33.098087
1515000,3,4,0.1,1802,-117.138435,32.96374
1515000,3,3,0.1,1615,-117.18257,32.95944
1514000,3,4,14.8,2346,-117.03972,32.962425
1512000,1,2,6.8,1225,-121.856705,36.99245
1510000,,,15.6,#N/A,-118.39598,33.869347
1510000,2,2,15.6,960,-118.395966,33.869343
1510000,3,3,19.8,2686,-118.11647,33.764717
1510000,3,4,19.8,2800,-118.182495,33.83505
1510000,3,4,14.8,2300,-117.05375,32.96888
1510000,3,4,14.8,2259,-117.045525,32.9809
1510000,3,4,29.2,2987,-121.69583,36.552307
1510000,2,4,26.2,1356,-121.95455,37.35913
1508500,2,2,13,988,-118.454865,33.999393
1508000,3,4,6.9,2330,-122.42528,37.703148
1506500,3,4,0,1800,-122.45065,37.752308
1505000,3,3,0,1386,-117.264046,33.059387
1505000,2,3,15.5,1558,-118.38331,33.87109
1503000,3,4,0.1,1882,-117.109886,32.9492
1502000,3,4,0.1,1741,-117.143005,32.96567
1500000,3,5,15.2,3326,-117.74873,33.859474
1500000,3,5,21.2,2367,-117.91274,33.94512
1500000,2,3,9.1,2104,-117.23403,33.11844
1500000,3,4,6.9,1830,-122.47021,37.655293
1500000,2,3,0,1710,-117.24615,33.055534
1500000,3,3,28.7,1591,-122.036705,37.58587
1500000,,,114.3,#N/A,-119.70152,36.74659
1500000,3,4,25,3349,-121.54625,37.050797
1500000,2,3,8.2,1705,-118.236755,34.13305
1500000,4,10,8.2,4456,-118.24787,34.141495
1500000,2,3,6.7,1234,-119.89442,34.439754
1500000,2,3,6.7,1386,-119.82341,34.445538
1500000,2,3,19.8,1361,-118.0932,33.81574
1500000,0,,19.8,2841,-118.17233,33.772
1500000,3,3,0,1427,-118.39133,33.97421
1500000,2,3,0,1263,-118.402145,33.96729
1500000,5,5,26.9,2145,-121.87943,36.596725
1500000,2,3,13.4,2004,-117.78603,33.81877
1500000,2,3,13.4,1650,-117.82988,33.831074
1500000,3,5,18.5,3005,-117.85721,33.870502
1500000,2,2,15.5,1061,-118.38029,33.81589
1500000,2,3,15.5,1084,-118.37624,33.805817
1500000,2,4,22.6,1850,-122.233185,37.471493
1500000,3,4,29.2,2824,-121.7327,36.570026
1500000,3,3,10.5,1760,-122.415955,37.61878
1500000,3,3,0.1,1791,-117.214005,32.954193
1500000,1,2,0,1208,-122.45024,37.764538
1500000,2,3,0,1728,-122.45487,37.718033
1500000,2,4,0,1778,-122.398926,37.760403
1500000,3,2,0,1413,-122.38886,37.757065
1500000,3,3,0,1558,-122.50071,37.74216
1500000,2,3,0,1323,-122.425285,37.74922
1500000,1,3,16.4,1100,-122.28614,37.541157
1500000,1,2,16.4,1010,-122.307014,37.5608
1500000,1,3,16.4,1000,-122.302055,37.570736
1500000,2,3,1,1562,-119.81027,34.450245
1500000,2,2,1,1573,-119.74577,34.436077
1500000,2,3,1,1452,-119.73403,34.444885
1500000,1,2,26.2,1552,-121.93401,37.344093
1500000,,,0.3,1878,-122.00518,36.97645
1500000,2,3,4.8,1700,-121.95728,37.000214
1500000,3,4,22.2,2790,-118.648415,34.175846
1499000,4,4,23.9,2694,-118.61541,34.138992
1498000,3,3,28.7,1843,-122.01788,37.544807
1495000,2,5,14.8,2211,-122.20961,37.88594
1495000,2,3,0,1518,-122.42235,37.75982
1495000,2,3,26.2,1095,-121.958755,37.400387
1490625,2,3,0,1200,-122.50552,37.759335
1490000,2,2,25.3,1414,-121.92546,36.629818
1490000,4,3,0.1,2021,-117.12488,33.017456
1490000,2,3,8.5,1944,-118.06859,34.124344
1489000,2,2,8.4,1580,-122.44226,37.654896
1488888,2,3,0.1,1971,-117.071686,32.99571
1488000,2,3,17.6,1669,-122.26847,37.55895
1488000,2,4,19.8,1537,-118.0975,33.815453
1488000,2,3,0,1628,-122.488335,37.746445
1485000,2,4,6.7,1482,-119.89677,34.43562
1485000,3,3,0,1670,-118.42248,34.003433
1485000,4,3,0.1,2406,-117.07707,32.97373
1485000,4,4,16.4,2288,-122.290504,37.532345
1485000,2,4,16.4,1590,-122.30927,37.57544
1485000,3,3,22.2,1909,-118.630714,34.171276
1482000,3,4,21,2794,-117.85582,34.06258
1481500,3,3,22.6,1610,-122.238335,37.54279
1480800,2,3,16.4,1450,-122.27966,37.538155
1480000,5,4,78.2,5595,-119.10826,35.436363
1480000,2,4,0,1831,-117.251045,33.04972
1480000,3,3,17.6,2224,-122.283516,37.55003
1480000,1,3,0,1127,-118.41908,34.00847
1480000,3,4,0.1,2215,-117.145096,32.958828
1480000,3,3,0.1,2344,-117.070526,33.03375
1480000,3,4,0.1,2212,-117.06643,33.044525
1480000,3,4,0.1,2415,-117.085304,33.038548
1480000,2,4,0,3417,-122.417305,37.744152
1480000,2,3,16.4,1400,-122.306015,37.556995
1480000,2,4,0.3,1784,-122.05265,36.970505
1480000,3,4,22.2,2967,-118.65543,34.181713
1478289,5,5,25,3521,-121.57938,37.007862
1475000,3,4,9.1,2048,-117.27784,33.109478
1475000,3,4,0,1527,-118.38361,33.961098
1475000,2,2,26.9,1340,-121.899086,36.612812
1475000,5,6,28.9,4749,-117.52168,33.925304
1475000,3,5,21.4,2791,-118.3851,33.744217
1475000,3,3,22.6,1610,-122.239,37.542694
1475000,3,3,10.5,1530,-122.45658,37.629868
1475000,2.5,2,16.4,1390,-122.297165,37.543602
1475000,2,4,16.4,1470,-122.30221,37.57004
1475000,4,3,26.2,1853,-121.95675,37.39592
1474129,3,4,15.5,2161,-118.3562,33.859215
1472500,2,3,15.5,1822,-118.37129,33.886765
1472000,2,3,0,1677,-117.25431,33.060955
1472000,2,2,0,1294,-118.38907,33.97053
1470000,4,5,0,1721,-118.42881,33.99315
1470000,3,4,1,2017,-119.761154,34.44567
1469000,2,3,0,1253,-117.27231,33.039642
1469000,2,3,10.9,1432,-118.20867,34.210457
1468000,3,3,0,2300,-122.45727,37.75201
1468000,3,4,8.4,2240,-122.45546,37.640587
1467300,3,4,0.1,2068,-117.10948,32.919712
1465000,4,6,15.2,3230,-117.72031,33.86052
1465000,2.5,2,17.6,1546,-122.27195,37.54853
1465000,3,4,19.8,2161,-122.08811,37.613346
1465000,3,2,16.4,1546,-122.27195,37.54853
1465000,3,2,1,1499,-119.74634,34.436398
1465000,3,3,0.3,1600,-121.98091,36.967552
1465000,4,5,22.2,3141,-118.65993,34.18285
1460000,4,4,6.8,2006,-121.90134,36.982536
1460000,3,4,9.1,2118,-117.21948,33.094433
1460000,2,3,6.9,1460,-122.494156,37.69973
1460000,4,4,11.8,3151,-117.96317,33.756535
1460000,3,4,18,2602,-118.16345,33.795547
1460000,3,4,19.4,2293,-117.83952,33.903965
1457500,3,3,13,1600,-118.4525,33.988667
1456000,2,3,0,1195,-118.439995,33.995255
1455500,4,3,9.1,2081,-117.256165,33.128456
1455000,3,3,6.8,2664,-121.84532,36.997128
1455000,2,4,14.8,1941,-117.044174,32.979008
1455000,2,3,0.1,1850,-117.06294,33.043995
1453000,3,3,0.1,1683,-117.11451,32.955532
1452000,2,3,16.4,1200,-122.28978,37.566257
1450000,3,4,15.2,2271,-117.76406,33.84896
1450000,3,4,6.8,2541,-121.87421,36.976295
1450000,3,4,0,1986,-117.24628,33.058872
1450000,3,4,18.3,2769,-117.92474,33.904873
1450000,4,4,25,3302,-121.604416,37.038673
1450000,3,5,25,2856,-121.60555,37.019314
1450000,4,4,19.8,2319,-118.10927,33.77259
1450000,2,3,0,1297,-118.42709,34.011223
1450000,3,4,6.2,2782,-118.14472,34.055195
1450000,2,4,23.4,1940,-121.61408,37.136913
1450000,5,5,28.9,4488,-117.523506,33.903564
1450000,2,3,21.4,1684,-118.40151,33.78039
1450000,2,3,21.4,1550,-118.319954,33.749905
1450000,3,4,21.4,2122,-118.31276,33.755466
1450000,3,4,15.5,2190,-118.3607,33.87091
1450000,3,3,22.6,1539,-122.22322,37.49779
1450000,3,5,29.2,3257,-121.668755,36.606606
1450000,2,1,0,2175,-122.41086,37.775017
1450000,2,2,0,1668,-122.437294,37.770733
1450000,2,3,0,1412,-122.42256,37.74522
1450000,2,3,16.4,1625,-122.29086,37.557976
1450000,2,3,26.2,2088,-121.96529,37.33281
1450000,2,2,0.3,1346,-121.998474,36.9866
1450000,,,14.1,#N/A,-118.44114,34.205128
1450000,3,4,22.2,2433,-118.6453,34.173817
1450000,4,4,19.4,2817,-117.81028,33.90351
1449000,2,4,14.5,1914,-118.05528,33.77638
1445000,3,3,19.8,2433,-118.1767,33.83382
1445000,4,4,26.2,2030,-121.93714,37.338997
1440000,2,2,10.9,1344,-117.24973,32.851624
1440000,4,8,15.5,2666,-118.3552,33.86291
1440000,3,4,4.8,2343,-121.94398,36.993076
1440000,2,3,27.4,1600,-119.27237,34.264984
1438000,3,4,0.3,1982,-121.972595,36.964985
1437500,3,3,9.1,2046,-117.304436,33.11381
1437500,2,3,0.3,1255,-122.005226,36.97347
1437000,4,4,15.8,2954,-118.15502,33.855453
1436000,2,2,19.8,1082,-118.13488,33.758686
1435000,1,3,0,1097,-118.43147,33.99361
1435000,2,3,0,1322,-118.38596,33.972263
1431000,3,4,25.3,2000,-121.91254,36.618626
1430000,3,4,15.2,2109,-117.81735,33.851295
1430000,3,5,21.2,2147,-117.90817,33.90903
1430000,2,4,18.3,1956,-117.904076,33.877804
1430000,3,4,18.3,2559,-117.91019,33.89632
1430000,1,3,0,1540,-118.42927,33.993263
1312000,3,5,18.5,2425,-117.86777,33.898956
1311838,2,2,0,1590,-122.39142,37.72829
1310000,3,3,0,1326,-117.243576,33.053467
1310000,3,3,28.7,1712,-121.9451,37.5003
1310000,3,4,23.4,2517,-121.66852,37.14044
1310000,3,4,23.4,3233,-121.60793,37.155716
1310000,2,2,33.4,1350,-119.220566,34.160088
1310000,3,5,18.5,2050,-117.86679,33.89099
1310000,1,2,22.6,820,-122.21918,37.46654
1310000,2,4,19.4,1634,-117.81872,33.897457
1308000,,,19.8,#N/A,-122.10284,37.64815
1306500,2,2,0.3,896,-122.00889,36.97213
1305000,2,4,22.9,2043,-118.64097,34.22099
1305000,3,4,22.9,1744,-121.94581,37.804234
1305000,2,2,17.6,1260,-122.26764,37.551464
1305000,3,6,19.8,2577,-118.1586,33.77645
1305000,3,3,0.1,1878,-117.136925,33.017185
1305000,1,2,0,1400,-122.48972,37.739246
1305000,3,4,22.2,1845,-118.586464,34.172928
1302000,1,3,0,1080,-122.49266,37.749996
1300000,2,2,6.8,1164,-121.88385,36.957222
1300000,2,3,6.9,1220,-122.49369,37.70205
1300000,1,3,28.7,1400,-121.95393,37.52306
1300000,1,3,28.7,1000,-121.9484,37.518074
1300000,5,5,114.3,4182,-119.82983,36.84679
1300000,2,3,18.3,1557,-117.90022,33.882538
1300000,4,5,18.3,3329,-117.94869,33.878124
1300000,3,4,19.8,2060,-122.026245,37.650818
1300000,8,12,19.8,4600,-118.16191,33.781822
1300000,2,3,19.8,1615,-118.11877,33.80891
1300000,2,2,19.8,1625,-118.093,33.816437
1300000,2,3,16,1736,-118.077,33.781864
1300000,1,3,0,984,-118.40955,33.96554
1300000,2,3,0,1690,-118.40635,33.95878
1300000,4,3,23.4,2390,-121.58613,37.147903
1300000,2,4,23.4,2176,-121.67053,37.138817
1300000,3,5,28.9,3343,-117.52008,33.922848
1300000,3,4,13.4,2272,-117.84052,33.796345
1300000,7,9,33.4,#N/A,-119.190994,34.196247
1300000,3,5,18.5,2827,-117.855644,33.90477
1300000,2,3,14.8,1776,-117.03244,32.96109
1300000,4,5,15.5,3219,-118.36625,33.870697
1300000,3,3,15.5,1545,-118.36609,33.870697
1300000,2,3,10.5,1410,-122.41704,37.621696
1300000,2,3,0.1,2120,-117.06346,33.0468
1300000,3,3,0.1,1800,-117.06633,33.0505
1300000,1,3,0,1739,-122.49804,37.76001
1300000,2,3,0,1605,-122.425575,37.721542
1300000,6,8,0,4254,-122.43935,37.772038
1300000,3,3,0,2108,-122.46335,37.74343
1300000,2,3,0,1503,-122.43938,37.772144
1300000,3,4,0,3450,-122.433685,37.73635
1300000,1,2,0,1050,-122.48102,37.76249
1300000,1,2,0,#N/A,-122.45122,37.773018
1300000,2,3,16.4,1710,-122.31943,37.54725
1300000,4,6,29,3661,-118.54203,34.360718
1300000,2,5,0.3,2101,-121.996506,36.966393
1300000,1,2,0.3,1166,-122.0149,36.97681
1300000,1,2,8.4,1150,-122.44064,37.655598
1300000,2,3,8.4,1110,-122.44804,37.649944
1300000,2,3,27.4,1743,-119.26812,34.28021
1300000,3,4,27.4,2516,-119.21581,34.29416
1300000,1,3,27.4,930,-119.276634,34.26736
1300000,2,4,22.2,1990,-118.5653,34.189445
1299000,3,3,6.8,2021,-121.90149,36.97012
1299000,2,2,0,1735,-117.930984,33.62371
1298800,3,4,11.8,2527,-118.03264,33.780876
1296787,1,2,13,968,-118.465096,33.999157
1295448,3,3,9.1,2489,-117.242035,33.08659
1295000,2,2,23.7,1060,-122.02414,37.336685
1295000,3,4,17.6,1760,-122.2528,37.563316
1295000,1,2,0,1243,-118.40312,33.974983
1295000,2,2,0.3,1091,-122.0163,36.97603
1292500,3,5,90.7,3337,-121.217926,38.73234
1292500,1,2,0,1200,-118.430046,33.99203
1292500,2,3,1,1639,-119.72021,34.43974
1290000,3,4,21.2,2063,-117.86072,33.925575
1290000,2,3,28.7,1112,-121.95305,37.51636
1290000,2,2,19.8,1399,-118.182014,33.765373
1290000,2,2,16.4,1230,-122.289154,37.55876
1290000,2,3,26.2,1426,-121.94274,37.396397
1290000,2,3,8.4,1570,-122.463326,37.647682
1290000,2,3,8.4,1570,-122.46503,37.647915
1289000,2,3,22.2,1773,-118.65133,34.180466
1288888,2,3,28.7,1660,-121.9647,37.575733
1288000,1,2,6.9,1060,-122.48929,37.68786
1288000,1,1,0,963,-118.36441,34.104454
1287000,3,3,26.9,1825,-121.914696,36.610077
1285000,3,3,18.3,2170,-117.89426,33.89481
1285000,2,3,19.8,1701,-118.08056,33.82402
1285000,3,3,26.9,1720,-121.91253,36.59156
1285000,3,3,15.5,1603,-118.36444,33.87449
1285000,2,3,15.5,1872,-118.37867,33.83663
1285000,3,3,0.1,2344,-117.07265,33.03628
1283000,1,2,0,1137,-122.48665,37.75088
1280000,1,3,6.9,1275,-122.46711,37.69924
1280000,1,3,6.9,1196,-122.493416,37.67865
1280000,2,3,18.3,1922,-117.969025,33.892097
1280000,2,3,14.8,1399,-117.04617,32.965115
1280000,2,2,22.6,1610,-122.219185,37.473022
1280000,3,4,0.1,2064,-117.11189,32.94937
1280000,2,3,0,1400,-122.42703,37.72957
1280000,1,2,0,1198,-122.50332,37.741688
1280000,2,2,1,1578,-119.70997,34.42656
1280000,2,3,26.2,1577,-121.966286,37.335045
1280000,2,3,22.2,2076,-118.65816,34.174812
1280000,3,3,22.2,2013,-118.63397,34.18158
1278000,3,3,0.1,1736,-117.075096,32.973415
1277000,2,3,19.8,1732,-118.13005,33.823975
1277000,3,3,0.1,1996,-117.07775,32.97623
1275000,2,4,15.2,2127,-117.82413,33.847767
1275000,3,3,15.2,2355,-117.86408,33.86815
1275000,4,5,78.2,4737,-119.14183,35.36705
1275000,2,2,23.7,1060,-122.026405,37.335857
1275000,3,4,6.9,1940,-122.46184,37.68911
1275000,3,4,18.3,1992,-117.92412,33.911938
1275000,3,3,6.7,1549,-119.902115,34.433826
1275000,3,4,19.8,2249,-122.110085,37.64884
1275000,1,2,19.8,1158,-118.13307,33.76025
1275000,2,3,16,1736,-118.07237,33.778973
1275000,2,2,0,1000,-118.385796,34.11492
1275000,2,4,26.9,1788,-121.9137,36.591778
1275000,3,2,22.6,1178,-122.23631,37.542027
1275000,3,2,22.6,1178,-122.23804,37.54281
1275000,4,3,39.3,3500,-117.3772,33.993202
1275000,1,2,0,1195,-122.47629,37.76215
1275000,1,2,0,1110,-122.44725,37.764545
1275000,1,1,13,480,-118.46811,33.98245
1275000,0,,27.4,2478,-119.27328,34.275696
1272500,7,6,22.9,4138,-118.608246,34.228233
1270000,3,4,9.1,1728,-117.27959,33.10043
1270000,3,3,28.7,2034,-121.93484,37.50507
1270000,3,4,11.8,2318,-118.014435,33.78692
1270000,3,5,25,3276,-121.60701,37.024216
1270000,3,4,19.8,2485,-122.02982,37.652622
1270000,4,5,19.8,2418,-118.14682,33.863987
1270000,4,4,26.9,3480,-121.91457,36.59046
1270000,4,5,16.4,1705,-122.297844,37.560474
1270000,3,2,16.4,1196,-122.273476,37.549717
1270000,2,2,16.4,1260,-122.279854,37.53851
1269800,4,4,28.7,1845,-122.00497,37.554314
1269000,3,4,19.8,2389,-118.10674,33.784008
1268000,1,2,0,800,-122.50592,37.749687
1265000,3,3,6.9,1780,-122.492485,37.684116
1265000,2,3,28.7,1078,-121.98471,37.53558
1265000,4,8,19.8,2,-122.09569,37.678383
1265000,2,4,13.4,1939,-117.843376,33.82093
1265000,4,4,22.2,2820,-118.610435,34.17344
1262000,3,3,15.2,2200,-117.93091,33.836964
1260000,3,3,15.2,2330,-117.78113,33.843437
1260000,5,4,78.2,#N/A,-119.13469,35.322514
1260000,3,4,23.4,2251,-121.63952,37.132954
1260000,12,8,33.9,4800,-117.61249,34.077145
1260000,12,8,33.9,4800,-117.61249,34.076965
1260000,3,3,15.5,1975,-118.377556,33.864548
1260000,1,2,22.6,860,-122.22986,37.469334
1260000,3,2,16.4,1121,-122.2845,37.554264
1260000,2.5,2,16.4,1121,-122.2845,37.554264
1259000,3,3,15.2,1800,-117.72677,33.849518
1259000,2,3,0.1,1565,-117.052216,33.038185
1258000,3,4,6.9,2190,-122.459656,37.6908
1258000,1,2,0,1101,-122.447716,37.734055
1257500,2,3,22.2,2172,-118.58246,34.16988
1257000,2,3,15.2,1502,-117.82262,33.848984
1255000,3,4,6.8,1857,-121.87825,36.961815
1255000,3,3,28.7,1400,-121.97355,37.55883
1255000,2,4,18.3,2224,-117.89267,33.885498
1255000,2,3,23.4,1220,-121.64443,37.13252
1255000,4,4,28.9,3169,-117.52639,33.908417
1255000,2,3,0.1,1573,-117.06196,33.00162
1255000,2,3,14.5,1198,-118.09694,33.743473
1252000,3,4,0.1,2415,-117.08254,33.036392
1250888,2,4,28.7,1008,-121.96819,37.510544
1250000,3,5,15.2,2536,-117.76132,33.847946
1250000,2,2,15.2,1889,-117.782486,33.84319
1250000,3,3,15.2,2196,-117.75625,33.83113
1250000,2,3,6.8,1230,-121.90325,36.970814
1250000,2,4,22.9,2043,-118.63985,34.22009
1250000,3,3,9.1,1988,-117.23067,33.107616
1250000,2,3,9.1,1404,-117.31281,33.10825
1250000,4,5,119.2,4330,-119.70278,36.84508
1250000,4,8,21,3464,-117.88,34.094467
1250000,3,4,6.9,1575,-122.46756,37.6993
1250000,2,4,6.9,1570,-122.484314,37.67099
1250000,3,3,0,1268,-117.28688,33.055355
1250000,3,3,0,1419,-117.29795,33.065247
1250000,2,3,18.3,1980,-117.93453,33.884495
1250000,3,5,25,3119,-121.586,36.98815
1250000,3,4,25,2869,-121.575035,36.982857
1250000,2,3,19.8,1612,-118.17119,33.82347
1250000,2,3,19.8,1808,-118.18604,33.82966
1250000,3,5,19.8,2449,-118.19459,33.83049
1250000,3,3,0,1100,-118.4497,34.002003
1250000,1,3,26.9,979,-121.86767,36.603115
1250000,3,3,0,1675,-117.93243,33.62845
1250000,3,4,18.5,1839,-117.84817,33.88237
1250000,2,4,14.8,2100,-117.01258,32.958965
1250000,3,3,10.5,1302,-122.41292,37.625008
1250000,2,3,0,1278,-122.43107,37.725796
1250000,1,2,0,1125,-122.50788,37.753483
1250000,3,2,24.4,1876,-121.86313,37.219803
1250000,3,2,16.4,1555,-122.290344,37.556427
1250000,1,3,16.4,1050,-122.311386,37.57802
1250000,2,3,1,1564,-119.76893,34.447376
1250000,1,2,26.2,744,-121.93214,37.34622
1250000,2,3,0.3,1355,-121.97754,36.97428
1250000,1,3,8.4,960,-122.42125,37.66863
1250000,2,2,27.4,1321,-119.26188,34.277893
1250000,3,3,22.2,2018,-118.648994,34.17945
1249000,4,4,15.5,1826,-118.356606,33.85894
1249000,2,3,0.1,1966,-117.046265,33.039066
1248000,3,3,18,2707,-118.16504,33.795036
1248000,3,3,14.1,1919,-118.43313,34.19977
1246500,3,4,25,2379,-121.57938,37.007862
1245000,4,3,16.1,1945,-118.04856,33.805283
1245000,3,2,28.7,1481,-122.045784,37.5781
1245000,1,1,10.9,827,-117.25683,32.853836
1244000,2,3,36.2,3457,-119.09305,34.3513
1242500,3,4,90.7,3025,-121.21043,38.7271
1240000,2,3,17.6,1606,-122.27932,37.553513
1240000,3,3,0.1,1498,-117.23522,32.94219
1240000,1,3,16.4,1124,-122.29788,37.558506
1238000,4,4,6.2,1800,-118.13574,34.052925
1238000,4,4,0.1,2173,-117.127945,33.019623
1238000,2,2,24.4,1023,-121.846,37.211872
1235000,3,4,19.8,2672,-122.070076,37.66834
1235000,3,3,12.7,1707,-117.690125,33.52918
1235000,2,2,0,1068,-122.50474,37.73585
1235000,2,3,0,1300,-122.393776,37.76106
1235000,2,3,0.3,1315,-121.99676,36.967403
1235000,2,3,27.1,1616,-121.83042,36.597076
1232000,3,3,19.8,1687,-122.0932,37.614304
1232000,2,3,27.4,1488,-119.26897,34.2724
1232000,3,4,19.4,1800,-117.77899,33.892666
1231500,,,19.8,#N/A,-122.10284,37.64815
1231500,1,2,0.3,776,-122.04364,36.963963
1231000,2,5,11.8,1867,-118.0223,33.77945
1230000,2,3,6.8,1400,-121.88335,36.967445
1230000,2,2,28.7,1886,-121.93663,37.505093
1230000,3,2,28.7,1364,-121.92187,37.522594
1230000,3,3,16,1713,-118.04484,33.801357
1230000,2,2,0,1087,-117.93404,33.624626
1230000,4,3,33.4,2232,-119.23574,34.190926
1230000,2,4,14.8,1744,-117.062325,32.94685
1230000,3,2,22.6,1301,-122.24168,37.5381
1230000,2,3,0,1748,-122.42762,37.721718
1230000,2,3,0,1724,-122.437355,37.713036
1230000,1,2,16.4,1100,-122.29209,37.540962
1230000,1,2,8.4,1090,-122.44375,37.6504
1230000,2,3,22.2,1570,-118.65382,34.18293
1229000,4,4,15.5,1825,-118.356606,33.85894
1229000,4,4,15.5,1825,-118.35624,33.858425
1229000,3,3,10.5,1618,-122.41379,37.628662
1229000,3,3,0.1,1634,-117.06554,32.919056
1228000,3,3,14.8,2396,-122.17382,37.903915
1228000,2,3,0,1462,-122.42987,37.724705
1227500,3,3,29,2969,-118.57111,34.412064
1225000,2,3,6.9,1160,-122.462135,37.65549
1225000,2,3,28.7,1296,-122.01857,37.54827
1225000,3,5,19.8,2820,-122.09975,37.65484
1225000,3,4,19.8,1904,-122.037445,37.625984
1225000,3,4,0,1597,-118.391014,33.97171
1225000,3,3,26.9,1662,-121.9143,36.59188
1225000,3,4,0,1844,-117.93494,33.62837
1225000,2,4,14.8,1646,-117.04655,32.96666
1225000,1,2,0,1631,-122.43392,37.73511
1225000,2,2,16.4,1356,-122.31366,37.547897
1225000,3,2,3.5,1382,-117.27002,32.981087
1225000,2,4,22.2,1856,-118.5824,34.176697
